N,country,state,city,lat,lon,dist
1,United States,IA,Cedar Rapids,41.9758872,-91.6704053,2659.6460593739907
1,United States,IA,Davenport,41.5236436,-90.5776368,2751.118147170247
1,United States,IA,Decorah,43.3033056,-91.7857092,2654.629033682243
1,United States,IA,Grinnell,41.7430554,-92.7224206,2572.170822935171
64,United States,IA,Iowa City,41.6612561,-91.5299106,2671.4495593612755
56,United States,ID,Boise,43.6166163,-116.200886,846.1046630563095
3,United States,ID,Idaho Falls,43.4935245,-112.0400919,1090.6557070653053
1,United States,ID,Kimberly,42.5338019,-114.3647561,874.1064723795939
1,United States,ID,Lewisburg,46.2651949,-116.4050453,1079.6590149770982
1,United States,ID,Lewiston,46.4165506,-117.0176569,1072.5137801876235
40,United States,ID,Moscow,46.7323875,-117.0001651,1104.6722723359833
6,United States,ID,Pocatello,42.8688613,-112.4401098,1026.1259783301177
13,United States,IL,Argonne,45.659921,-88.879414,2906.2630616872707
1,United States,IL,Bloomington,40.4731073,-88.9941403,2890.443325404218
3,United States,IL,Carbondale,37.7274692,-89.216655,2910.4460486013645
7,United States,IL,Champaign,40.1164205,-88.2433829,2957.5941224553894
1,United States,IL,Charleston,32.7876012,-79.9402728,3868.977240822185
61,United States,IL,Chicago,41.8755616,-87.6244212,2995.377414994583
8,United States,IL,DeKalb,41.9294736,-88.7503647,2901.789673437761
2,United States,IL,Elsah,38.9561594,-90.3598364,2791.172655610694
29,United States,IL,Evanston,42.0447388,-87.6930459,2988.9038309376683
1,United States,IL,Fairfield,38.2493581,-122.0399663,75.87429420358099
1,United States,IL,Glencoe,42.1350268,-87.7581188,2983.1542314762205
1,United States,IL,Harvard,42.36782045,-71.1266665287448,4342.534641701496
1,United States,IL,Hinsdale,41.8024604,-87.9299841,2970.3880182301723
2,United States,IL,Lemont,41.673642,-88.0017261,2965.090774530048
1,United States,IL,Lisle,41.801141,-88.0747875,2958.3717947946416
1,United States,IL,Monmouth,40.2932319,-74.1671114,4138.105120902316
3,United States,IL,Normal,40.5117699,-88.9944815,2890.0706981972066
2,United States,IL,Peoria,40.6938609,-89.5891008,2838.395447545264
1,United States,IL,Rosemont,41.9941334,-87.8756737,2974.006083400254
129,United States,IL,Urbana,40.1117174,-88.207301,2960.7069850954135
2,United States,IL,Wheaton,41.8646959,-88.1101709,2955.1399161316785
50,United States,IN,Bloomington,39.1670396,-86.5342881,3116.1140205510283
1,United States,IN,Champaign,40.1164205,-88.2433829,2957.5941224553894
1,United States,IN,Evansville,37.9747645,-87.5558483,3049.506845955464
2,United States,IN,Fort Wayne,41.0799898,-85.1386015,3208.7255459363364
1,United States,IN,Gary,41.6021292,-87.3371372,3020.806163373091
16,United States,IN,Indianapolis,39.7683331,-86.1583502,3139.0368974786875
2,United States,IN,Lafayette,40.4167022,-86.8752869,3070.0191858867825
5,United States,IN,Muncie,40.1936892,-85.3865271,3198.5518408334497
30,United States,IN,Notre Dame,41.70456775,-86.2382202601727,3111.4739355346364
1,United States,IN,South Bend,41.6833813,-86.2500066,3110.6489036945545
2,United States,IN,Terre Haute,39.4667025,-87.4139119,3036.419811696311
1,United States,IN,Urbana,40.8983773,-85.7927634,3155.857805444144
72,United States,IN,West Lafayette,40.4258686,-86.9080655,3067.148628933976
54,United States,KS,Lawrence,38.9719384,-95.2359496,2370.767058002775
27,United States,KS,Manhattan,39.1836082,-96.5716694,2253.7297016712664
1,United States,KS,Oakley,39.126385,-100.855611,1884.1978572312933
1,United States,KS,Overland Park,38.9742502,-94.6851702,2418.28597156411
1,United States,KS,Wichita,37.6922361,-97.3375448,2203.465989158036
1,United States,KY,Berea,37.568694,-84.2963224,3339.976183660587
2,United States,KY,Bowling Green,36.9903199,-86.4436018,3167.330486946146
2,United States,KY,Highland Heights,39.0330902,-84.4521512,3296.360499107108
15,United States,KY,Lexington,38.0464066,-84.4970393,3312.040436513989
3,United States,KY,Louisville,38.2542376,-85.759407,3199.031835195093
1,United States,KY,Morehead,38.1839705,-83.4326841,3400.6453988945887
1,United States,KY,Nancy,37.0717419,-84.7479996,3312.6539861318165
61,United States,LA,Baton Rouge,30.4459596,-91.18738,2973.6059161982203
1,United States,LA,Chauvin,29.4385529,-90.5953651,3072.3308215910515
11,United States,LA,Lafayette,30.2240897,-92.0198427,2910.7263244554433
1,United States,LA,Monroe,38.2722313,-90.1792484,2817.1794455896347
18,United States,LA,New Orleans,29.9499323,-90.0701156,3094.287589440764
1,United States,MA,Allston,42.3554344,-71.1321271,4342.349527497015
58,United States,MA,Amherst,42.3803676,-72.523143,4229.151527417776
1,United States,MA,Ann Arbor,42.2681569,-83.7312291,3314.4275712248195
1,United States,MA,Auburn,42.1945385,-71.8356271,4288.635842647094
1,United States,MA,Belchertown,42.2770192,-72.4009146,4241.087278699219
1,United States,MA,Belmont,42.3959296,-71.1786655,4337.746206592825
10,United States,MA,Billerica,42.5584264,-71.268947,4327.137217857979
101,United States,MA,Boston,42.3602534,-71.0582912,4348.22502671094
3,United States,MA,Bridgewater,41.9903787,-70.9750426,4362.8428433181125
1,United States,MA,Brookline,42.3317642,-71.1211635,4343.7288586865125
244,United States,MA,Cambridge,42.3750997,-71.1056157,4344.087231955364
16,United States,MA,Chestnut Hill,42.330653,-71.1622757,4340.42340172714
1,United States,MA,Dudley,42.0450964,-71.930073,4284.036051798982
2,United States,MA,East Wareham,41.7581599,-70.6736446,4392.500915878944
15,United States,MA,Falmouth,41.5514979,-70.6147519,4402.012573281498
1,United States,MA,Gloucester,42.6159286,-70.6619888,4374.942425763613
1,United States,MA,Greenbelt,42.60376555,-70.896372915681,4356.289871028247
1,United States,MA,Hadley,42.3417565,-72.5884222,4224.603603732991
11,United States,MA,Lexington,42.4473175,-71.2245003,4332.984055618047
4,United States,MA,Lowell,42.6334247,-71.3161718,4321.822263704253
7,United States,MA,Medford,42.4184296,-71.1061639,4343.146978000404
1,United States,MA,North Chelmsford,42.6389798,-71.3828403,4316.3319513814395
1,United States,MA,Natick,42.2836393,-71.346996,4326.435931910021
1,United States,MA,Needham,42.283431,-71.2328329,4335.690715348933
1,United States,MA,Newton,42.3370414,-71.2092214,4336.489856544583
3,United States,MA,Northampton,42.3190227,-72.6306344,4221.61842911888
1,United States,MA,Northborough,42.319538,-71.6411786,4301.859006872564
3,United States,MA,Norton,41.9667666,-71.1869939,4346.125234120485
2,United States,MA,Norwood,42.194543,-71.1994976,4340.2536993787835
1,United States,MA,Pasadena,34.1476452,-118.1444779,543.1923489604442
1,United States,MA,Sagamore Beach,41.798439,-70.5289179,4403.373934216339
1,United States,MA,Salem,42.5195292,-70.8967226,4357.988481726062
3,United States,MA,South Hadley,42.2584245,-72.5745332,4227.3545778956095
1,United States,MA,Springfield,42.1014831,-72.589811,4229.215079020034
1,United States,MA,Wakefield,42.506484,-71.0728306,4344.0325707820375
2,United States,MA,Waltham,42.3756401,-71.2358004,4333.540937487104
1,United States,MA,Washington,42.36592,-73.116214,4181.304449794606
5,United States,MA,Wellesley,42.2964859,-71.2925571,4330.58076082148
8,United States,MA,Westford,42.5792583,-71.4378411,4313.079589605214
9,United States,MA,Williamstown,42.712207,-73.2035986,4167.874924077391
57,United States,MA,Woods Hole,41.5239468,-70.6694293,4398.184545090487
10,United States,MA,Worcester,42.2625932,-71.8022934,4289.953708253088
5,United States,MD,Annapolis,38.9786401,-76.492786,3974.0520090362047
80,United States,MD,Baltimore,39.2908816,-76.610759,3956.6247640449064
13,United States,MD,Beltsville,39.0299081,-76.9149547,3937.120569277481
3,United States,MD,Bethesda,38.9848265,-77.0946459,3922.998855698198
1,United States,MD,Bowie,38.9429659,-76.731234,3954.753932569477
1,United States,MD,Brentwood,38.9431727,-76.9566429,3935.6764630917064
2,United States,MD,Cambridge,38.5714624,-76.0763177,4019.500957689645
2,United States,MD,Camp Springs,38.8040027,-76.9066396,3943.292869900147
1,United States,MD,Catonsville,39.2720504,-76.7318456,3946.8542531593353
2,United States,MD,Chevy Chase,38.9932072,-77.0743833,3924.5130353330424
243,United States,MD,College Park,38.980666,-76.9369189,3936.443101894939
14,United States,MD,Columbia,39.2156213,-76.8582049,3937.515069259332
1,United States,MD,Crofton,39.0017772,-76.6874671,3957.0314696761957
5,United States,MD,Edgewater,38.9346773,-76.5532021,3970.0154424381235
1,United States,MD,Ellicott City,39.2673284,-76.7983067,3941.358279998541
6,United States,MD,Frostburg,39.6581425,-78.928357,3753.088143001217
8,United States,MD,Gaithersburg,39.1434406,-77.2013705,3910.2230653378297
2,United States,MD,Germantown,39.1731621,-77.2716502,3903.590717283098
340,United States,MD,Greenbelt,38.9937333,-76.883065797021,3940.6845049993512
1,United States,MD,Hyattsville,38.9529442,-76.9408647,3936.7761737930828
32,United States,MD,Lanham,38.9670551,-76.8619166,3943.115673624151
78,United States,MD,Laurel,39.0992752,-76.8483061,3941.1000159404352
1,United States,MD,Marriottsville,39.3501959,-76.8993808,3930.90821311974
3,United States,MD,Rockville,39.0840054,-77.1527573,3915.7288102983307
2,United States,MD,Salisbury,38.3662114,-75.6008881,4065.1867154269958
37,United States,MD,Silver Spring,38.9959461,-77.0276231,3928.4035375155318
2,United States,MD,Solomons,38.3184577,-76.4541186,3993.9736293721617
4,United States,MD,Towson,39.4018552,-76.602388,3954.7416116108693
1,United States,MD,Washington,39.5893502,-77.710254,3857.2037170493318
1,United States,MD,Crofton,39.0017772,-76.6874671,3957.0314696761957
1,United States,ME,Augusta,44.310583,-69.779663,4412.877013846051
4,United States,ME,Brunswick,43.905599,-69.9759914804754,4404.657869980509
3,United States,ME,East Boothbay,43.8644114,-69.5840856,4436.47335031503
1,United States,ME,Fort Kent,47.258728,-68.589706,4460.423533991212
1,United States,ME,Lincoln,44.1137571,-69.5351337,4435.704732280666
1,United States,ME,Old Town,44.934669,-68.645325,4490.811883702772
22,United States,ME,Orono,44.883607,-68.672791,4489.564647408005
1,United States,ME,Portland,43.6610277,-70.2548596,4387.045773712134
3,United States,ME,Waterville,44.5520105,-69.6317121,4420.2973847969715
1,United States,MI,Albion,42.243097,-84.7530304,3230.493337157213
1,United States,MI,Allendale,42.9722455,-85.9536535,3128.4277647814147
182,United States,MI,Ann Arbor,42.2681569,-83.7312291,3314.4275712248195
3,United States,MI,Berrien Springs,41.9464336,-86.3388965,3101.4947096580986
1,United States,MI,Boulder,40.0149856,-105.2705456,1507.3424854729506
1,United States,MI,College Park,42.4245131,-83.2101926,3355.9812393788507
2,United States,MI,Dearborn,42.3222599,-83.1763145,3359.613966880819
13,United States,MI,Detroit,42.3315509,-83.0466403,3370.19110236762
51,United States,MI,East Lansing,42.7355416,-84.4852469,3249.37166379325
2,United States,MI,Hickory Corners,42.4414265,-85.3755605,3178.0284114455076
1,United States,MI,Holland,42.7876022,-86.1090828,3116.3284889144115
30,United States,MI,Houghton,46.8591287,-88.7774734,2930.465497864545
20,United States,MI,Kalamazoo,42.291707,-85.5872286,3161.4725962220273
1,United States,MI,Midland,43.6155825,-84.2472117,3264.989431941575
5,United States,MI,Mount Pleasant,43.597646,-84.7668495,3223.0939816964606
2,United States,MI,Okemos,42.7220755,-84.4275232,3254.1692351755746
1,United States,MI,Rochester,42.680588,-83.1338214,3360.254833217116
1,United States,MI,Sault Saint Marie,46.4857876,-84.4444794,3255.852053671381
1,United States,MI,Stockbridge,42.4511466,-84.1805146,3276.126308818936
1,United States,MI,Three Rivers,41.9442722,-85.6346222,3159.803777518973
1,United States,MI,Ypsilanti,42.24253,-83.6171426940706,3324.0257155196223
1,United States,MN,Aitkin,46.5714822,-93.3847595,2578.15224787777
1,United States,MN,Bemidji,47.4785418,-94.8907869,2491.608260113256
18,United States,MN,Duluth,46.7729322,-92.1251218,2677.0790427720517
106,United States,MN,Minneapolis,44.9706705,-93.268217735811,2555.311121521636
14,United States,MN,Northfield,44.4582041,-93.161159,2556.0637194502565
1,United States,MN,Saint Peter,44.3238384,-93.9585295,2491.1513472575525
2,United States,MN,St. Cloud,45.5616075,-94.1642004,2496.80456914075
25,United States,MN,St. Paul,44.9504037,-93.1015026,2568.0044106814416
1,United States,MN,Twin Cities,38.2910251,-121.31106,119.99645948701658
1,United States,MN,Winona,44.0500054,-91.6392294,2672.2611540132557
18,United States,MO,Columbia,38.951883,-92.3337366,2621.304029155041
10,United States,MO,Kansas City,39.100105,-94.5781416,2426.2786335165815
1,United States,MO,Lemont,41.1202391,-101.068865,1872.3234702047068
1,United States,MO,Maryville,40.3461017,-94.8724707,2393.0868637701074
25,United States,MO,Rolla,37.9509324,-91.7708076,2684.600903654145
1,United States,MO,Saint Charles,38.7946252,-90.519829,2779.6718411019447
2,United States,MO,Springfield,37.2166779,-93.2920373,2565.242598138935
35,United States,MO,St. Louis,38.6268039,-90.1994097,2809.7749116826644
1,United States,MS,College Park,32.2993128,-90.2128667,2981.7510685718935
3,United States,MS,Jackson,32.2990384,-90.1847691,2984.241137852937
1,United States,MS,Long Beach,30.3504751,-89.1528176,3156.6757130583264
6,United States,MS,Mississippi State,33.4549304,-88.7859584,3065.164766870381
5,United States,MS,Oxford,34.3664127,-89.5187664,2970.1605602766344
1,United States,MS,Starkville,33.4503998,-88.8183872,3062.4611507849263
20,United States,MS,Stennis Space Center,30.3650453,-89.6266351,3114.3523630210348
5,United States,MS,Vicksburg,32.3528418,-90.8777342,2921.0143513617886
1,United States,MT,Arlee,47.1618716,-114.0851093,1259.2254537965794
40,United States,MT,Bozeman,45.679984,-111.044675,1298.7984675482169
10,United States,MT,Butte,46.0131505,-112.5365089,1238.215907792633
1,United States,MT,Dillon,45.216416,-112.6378442,1171.0014270205902
1,United States,MT,Ennis,45.348817,-111.729697,1234.1292448565644
1,United States,MT,Helena,46.592712,-112.036109,1311.1985744629153
1,United States,MT,Menlo Park,37.4519671,-122.1779927,26.263385404781765
32,United States,MT,Missoula,46.8700801,-113.9952796,1237.1221472118696
11,United States,NC,Asheville,35.6009498,-82.5540161,3543.6177183117334
1,United States,NC,Beaufort,34.7180601,-76.6591587,4085.862116357443
7,United States,NC,Boone,36.216795,-81.6745517,3602.1837296881786
44,United States,NC,Chapel Hill,35.9131542,-79.05578,3838.532024802515
5,United States,NC,Charlotte,35.2270869,-80.8431268,3704.415153211238
1,United States,NC,Clemmons,36.0215258,-80.3819984,3720.1523484471754
3,United States,NC,Cullowhee,35.3137739,-83.1765814,3497.9177240213244
1,United States,NC,Davidson,35.7902384,-80.2115053,3741.927604542619
1,United States,NC,Denver,35.5312452,-81.0297994,3678.6381540056354
46,United States,NC,Durham,35.996653,-78.9018053,3849.3283721793437
1,United States,NC,Elizabeth City,36.2956836,-76.2247697,4071.5410104212006
1,United States,NC,Fort Bragg,35.1422775,-78.9987278869195,3867.9132178983323
9,United States,NC,Greensboro,36.0726355,-79.7919754,3769.8388383415136
2,United States,NC,Greenville,35.612661,-77.3663538,3994.4928729371095
1,United States,NC,High point,35.9556924,-80.0053176,3754.8315078163027
1,United States,NC,Merced,37.3029568,-120.4843269,171.76585187540465
2,United States,NC,Morrisville,35.824341,-78.8300321,3860.8558009846033
1,United States,NC,Otto,35.0600921,-83.3876547,3487.274146770568
50,United States,NC,Raleigh,35.7803977,-78.6390989,3878.7887025504065
13,United States,NC,Research Triangle Park,35.89212155,-78.8696813409536,3855.320711174394
1,United States,NC,Swannanoa,35.5978935,-82.3998431,3557.1607460686937
1,United States,NC,Wanchese,35.8426729,-75.6385055,4136.561664318234
9,United States,NC,Wilmington,34.2257282,-77.9447107,3991.0294475275314
1,United States,ND,Bismarck,46.808327,-100.783739,2044.8393673135631
6,United States,ND,Fargo,46.877229,-96.789821,2334.637545813832
18,United States,ND,Grand Forks,47.9078244,-97.0592028,2351.275903060741
1,United States,ND,Jamestown,46.910544,-98.708436,2196.8360256190085
1,United States,ND,Mandan,46.826415,-100.889704,2038.114528614531
2,United States,NE,Bellevue,41.1366494,-95.8907373,2306.5768096768907
33,United States,NE,Lincoln,40.8,-96.667821,2240.620085340701
5,United States,NE,Omaha,41.2587459,-95.9383758,2302.8669850488654
1,United States,NH,Alexandria,43.61172,-71.792908,4265.4348930215765
93,United States,NH,Durham,43.134564,-70.927048,4343.325349035012
66,United States,NH,Hanover,43.703622,-72.288666,4224.361339828004
1,United States,NH,Morgantown,39.6296809,-79.9559437,3666.9470220021167
2,United States,NH,Nashua,42.7653662,-71.467566,4307.015098204595
1,United States,NH,Pembroke,43.14709,-71.457825,4300.535244370079
1,United States,NH,Plymouth,43.757209,-71.688538,4271.274934299732
1,United States,NH,West Thornton,43.9359021,-71.6875798,4268.369204141055
9,United States,NJ,Edison,40.5382375,-74.3945173450877,4113.689505002825
1,United States,NJ,Galloway,39.4646097,-74.4986142,4130.1109046233305
4,United States,NJ,Glassboro,39.7027677,-75.1119434,4072.9332327468624
1,United States,NJ,Hanover,40.8174216,-74.3954057,4107.537761667534
1,United States,NJ,Highlands,40.40372,-73.991527,4150.179041976534
1,United States,NJ,Hoboken,40.7433066,-74.0323752,4139.1995771461125
1,United States,NJ,Lyndhurst,40.8120247,-74.1242816,4130.094037396008
8,United States,NJ,Montclair,40.8164458,-74.2210643,4121.989126909205
32,United States,NJ,New Brunswick,40.4862174,-74.4518173,4110.0833710598845
1,United States,NJ,New Lisbon,39.9581699,-74.6279344,4107.436354223066
17,United States,NJ,Newark,40.735657,-74.1723667,4127.7740478474125
12,United States,NJ,Piscataway,40.5462553,-74.4660408,4107.574365392471
142,United States,NJ,Princeton,40.3492744,-74.6592958,4095.8830428413567
1,United States,NJ,Seattle,40.0890765,-74.123539,4146.464900609625
1,United States,NJ,South River,40.446495,-74.3859831,4116.4380174170565
1,United States,NJ,Teaneck,40.8860164,-74.0072568,4138.172432059161
1,United States,NJ,Wayne,40.9491723,-74.2376802,4117.773379270793
2,United States,NJ,West Long Branch,40.2903891,-74.0176381,4150.605046059728
1,United States,NM,Alamos,35.81831485,-106.265427979899,1451.988368207929
94,United States,NM,Albuquerque,35.0841034,-106.6509851,1438.181394414386
1,United States,NM,Boulder,32.770288,-108.148798,1401.802836933906
1,United States,NM,Clovis,34.405472,-103.2050709,1762.079001660452
1,United States,NM,Crownpoint,35.679,-108.1472048,1289.8439249015194
3,United States,NM,Gallup,35.5283573,-108.7439489,1241.5805748873154
8,United States,NM,Kirtland AFB,34.99806195,-106.515677597019,1452.684505095378
20,United States,NM,Las Cruces,32.3140354,-106.7798078,1539.420564227238
119,United States,NM,Los Alamos,35.8814009,-106.2989958,1447.5049463602018
47,United States,NM,Socorro,34.0572858,-106.8930799,1452.4018669890177
1,United States,NM,White Sands Missile,32.5629877,-106.5698765,1544.9093711287233
1,United States,NM,Zuni,35.5346578,-108.6362939,1250.8437865805913
2,United States,NV,Boulder City,35.9787638,-114.8337739,697.8394209806806
1,United States,NV,Carson City,39.1648969,-119.7665825,285.64134103678975
18,United States,NV,Las Vegas,36.1662859,-115.149225,664.619495648847
83,United States,NV,Reno,39.52927,-119.8136744,308.1529319472229
1,United States,NV,Winnemucca,40.9729584,-117.7356849,546.789495570632
36,United States,NY,Albany,42.6511674,-73.754968,4124.337946914506
1,United States,NY,Armonk,41.1264847,-73.7139777,4157.227900561289
1,United States,NY,Bayside,40.7684351,-73.7770774,4159.7778382784
12,United States,NY,Binghamton,42.096968,-75.914341,3958.0771547892637
1,United States,NY,Boulder,40.8712552,-72.7424531,4242.963403247883
1,United States,NY,Brockport,43.213671,-77.93918,3777.5787073398315
7,United States,NY,Bronx,40.85048545,-73.8404035580209,4152.738562765956
5,United States,NY,Brooklyn,40.6501038,-73.9495823,4148.114822814133
33,United States,NY,Buffalo,42.8867166,-78.8783922,3705.237223158024
1,United States,NY,Chester,41.3625937,-74.2712613,4106.441573174584
1,United States,NY,Clifton Park,42.8656325,-73.7709535,4119.358402694209
4,United States,NY,Clinton,44.7278943,-73.6686982,4100.287444937945
11,United States,NY,Flushing,40.7654301,-73.8174291,4156.505182875311
1,United States,NY,Fredonia,42.440058,-79.331711,3673.596466618004
2,United States,NY,Geneva,42.8690271,-76.9786122,3859.6820703674025
1,United States,NY,Greenbelt,40.7479216,-73.1558229,4211.620729137212
4,United States,NY,Hamilton,43.6307863,-74.4659275,4051.553783301386
1,United States,NY,Holbrook,40.8123205,-73.078443,4216.5586657149215
80,United States,NY,Ithaca,42.4396039,-76.4968019,3905.043379235418
2,United States,NY,Jamaica,40.6914852,-73.8056771,4159.115930613371
1,United States,NY,Kinderhook,42.3953617,-73.6978983,4133.523404378318
1,United States,NY,Loudonville,42.7048009,-73.7548424,4123.414916098773
1,United States,NY,Millbrook,41.7870861,-73.7149605,4143.631878501227
4,United States,NY,New Paltz,41.7464972,-74.0844894,4114.175562706717
152,United States,NY,New York,40.7127281,-74.0060152,4142.054319794481
1,United States,NY,Oneonta,42.453492,-75.0629531,4021.559594145582
2,United States,NY,Oswego,43.4112973,-76.1279841,3921.183327237698
158,United States,NY,Palisades,41.0111793,-73.91346,4143.231989247941
1,United States,NY,Port Washington,40.8256561,-73.6981858,4165.041586196634
3,United States,NY,Potsdam,44.6697996,-74.9813349,3997.4970839929315
4,United States,NY,Poughkeepsie,41.7065779,-73.9284101,4127.73923386052
26,United States,NY,Rochester,43.157285,-77.615214,3804.4328405194096
1,United States,NY,Saratoga Springs,43.0821793,-73.7853915,4114.591609716937
1,United States,NY,Schenectady,42.8142432,-73.9395687,4106.602122918653
1,United States,NY,Staten Island,40.5834557,-74.1496048,4133.011804086539
25,United States,NY,Stony Brook,40.9256538,-73.140943,4208.857422502207
1,United States,NY,Suffern,41.1151372,-74.1493948,4121.565515099162
2,United States,NY,Syosset,40.8262101,-73.502068,4181.242260826512
37,United States,NY,Syracuse,43.0481221,-76.1474244,3924.514462569548
13,United States,NY,Troy,42.7284117,-73.6917878,4128.107448394793
1,United States,NY,Tupper Lake,44.224044,-74.464302,4043.691144955278
21,United States,NY,Upton,40.869543,-72.8867697,4231.092613323431
1,United States,NY,Washington,43.2294536,-73.4471343,4139.396678662029
1,United States,NY,West Point,40.722229,-73.536566,4180.707096645386
1,United States,NY,Yonkers,40.9312099,-73.8987469,4146.164482990102
3,United States,NY,Yorktown Heights,41.2709274,-73.7776336,4148.942881747375
1,United States,OH,Ada,38.8398935,-83.5051704,3380.9173376981453
4,United States,OH,Akron,41.083064,-81.518485,3510.968685286039
3,United States,OH,Athens,39.3289242,-82.1012479,3491.0981817956153
6,United States,OH,Bellbrook,39.6358399,-84.0701766,3318.433004185503
1,United States,OH,Berkeley,39.949462,-82.956939,3407.564058883611
5,United States,OH,Bowling Green,41.3747744,-83.6513229,3329.621073068974
15,United States,OH,Cincinnati,39.1014537,-84.5124602,3289.97644114372
6,United States,OH,Cleveland,41.5051613,-81.6934446,3490.7466818426205
76,United States,OH,Columbus,39.9622601,-83.0007065,3403.6553192917377
10,United States,OH,Dayton,39.7589478,-84.1916069,3306.1292613272444
2,United States,OH,Delaware,40.2986724,-83.067965,3392.6689025639635
11,United States,OH,Kent,41.1536674,-81.357886,3523.3471176155754
1,United States,OH,Middletown,39.5150576,-84.3982763,3292.5597323747047
12,United States,OH,Oxford,39.5103048,-84.7420519,3263.4025072713225
1,United States,OH,Ravenna,41.157557,-81.242047,3532.9356586095537
1,United States,OH,Tiffin,41.114485,-83.1779537,3372.148433861613
3,United States,OH,Toledo,41.6786754,-83.5127283,3337.881705428144
4,United States,OH,Wooster,40.7991766,-81.9383187,3480.00996102405
1,United States,OH,Worthington,40.0930945,-83.0179593,3400.0862865350523
5,United States,OH,Wright-Patterson AFB,39.82030925,-84.0510174654115,3317.067353079693
1,United States,OK,Bartlesville,36.7494864,-95.9782966,2338.954365291708
2,United States,OK,El Reno,35.532198,-97.9550578,2192.479245050895
88,United States,OK,Norman,35.2225717,-97.4394816,2246.1474864315333
2,United States,OK,Oklahoma City,35.4729886,-97.5170536,2232.6579718134603
1,United States,OK,Okmulgee,35.6677078,-95.9690122,2364.248813673443
19,United States,OK,Stillwater,36.1156306,-97.0585717,2257.455812873584
4,United States,OK,Tulsa,36.1556805,-95.9929113,2350.4096036017154
4,United States,OR,Albany,44.6365071,-123.1059324,781.3023243366601
1,United States,OR,Beaverton,45.4871723,-122.8037804,874.1919509830329
145,United States,OR,Corvallis,44.5645659,-123.2620435,774.4693614832667
61,United States,OR,Eugene,44.0505054,-123.0950506,716.3470083717131
1,United States,OR,Milton-Freewater,45.9324805,-118.3872395,980.6356730566422
1,United States,OR,Newberg,45.300596,-122.9725418,854.1671128124991
6,United States,OR,Newport,44.636755,-124.053442,791.4451423830743
34,United States,OR,Portland,45.5202471,-122.6741949,877.5020521075204
1,United States,OR,Reno,45.5980861,-122.7613142,886.3762721516878
8,United States,OR,Salem,44.9391565,-123.033121,814.3989690397025
1,United States,OR,Washington,45.5601883,-123.0587907,883.3927456246741
1,United States,PA,Audubon,40.1311744,-75.4227989232942,4037.1048794802414
13,United States,PA,Bethlehem,40.6178915,-75.3786521,4030.2344485415065
4,United States,PA,Carlisle,40.201499,-77.1890783,3887.967964155484
1,United States,PA,Collegeville,40.1856597,-75.451571,4033.49416311246
1,United States,PA,Davis,40.7411755,-79.1586475,3713.1501713879366
3,United States,PA,Easton,40.6916081,-75.2099866,4042.6884171722345
1,United States,PA,Erie,42.1294712,-80.0852695,3615.6697262129287
3,United States,PA,Harrisburg,40.2663107,-76.8861122,3911.962370995587
1,United States,PA,Huntingdon,40.3446332,-78.0281185,3814.908458570657
8,United States,PA,Indiana,40.6214551,-79.1525349,3715.7647208781386
3,United States,PA,Kutztown,40.5173165,-75.7774177,3999.1919059787015
3,United States,PA,Lancaster,40.03813,-76.3056686,3965.3513144851677
2,United States,PA,Lewisburg,40.9645293,-76.8844101,3898.301164477679
5,United States,PA,Millersville,39.997998,-76.3545372,3962.135859301647
1,United States,PA,Monroeville,40.4211798,-79.7881025,3666.1551997784463
1,United States,PA,Newtown Square,39.9868117,-75.4007633,4042.188357964736
1,United States,PA,Pasadena,42.063812,-80.215621,3605.772903736172
45,United States,PA,Philadelphia,39.9527237,-75.1635262,4062.8012283889434
39,United States,PA,Pittsburgh,40.4416941,-79.9900861,3648.871877228227
1,United States,PA,Scranton,41.4086874,-75.6621294,3991.0127669601693
1,United States,PA,Secane,39.9140013,-75.302131,4052.096449386116
1,United States,PA,Selinsgrove,40.8062437,-76.8607084,3903.2861607584123
1,United States,PA,Slippery Rock,41.0639506,-80.0564468,3633.011936372703
8,United States,PA,State College,40.7944504,-77.8616386,3820.267723368204
120,United States,PA,University Park,40.8087493,-77.8585662,3820.2602729777855
10,United States,PA,Villanova,40.0373323,-75.3490769,4045.366697973239
4,United States,PA,West Chester,39.9597213,-75.6059638,4025.637897902211
3,United States,PA,Wilkes Barre,41.2464824,-75.8817316,3975.9613479901095
2,United States,PR,Arecibo,18.4702985,-66.7190726,5776.9395150034425
1,United States,PR,Baymon,43.099504,-77.787835,3791.1672570979326
8,United States,PR,Mayaguez,18.2011161,-67.1391124,5756.612553705768
1,United States,PR,Orlando,28.5421097,-81.3790388,3925.4169379592904
2,United States,PR,Rio Piedras,18.3982494,-66.0527599,5839.939396484296
9,United States,PR,San Juan,18.465299,-66.116666,5830.206946732182
1,United States,PR,Utuado,18.2653557,-66.6999395,5791.223378746533
2,United States,RI,Kingston,41.4803791,-71.5225598,4329.4517596874075
29,United States,RI,Narragansett,41.4501021,-71.4495005,4336.109150635178
1,United States,RI,North Kingstown,41.5514283,-71.4693875,4332.212624615388
70,United States,RI,Providence,41.8239891,-71.4128343,4330.833431275014
1,United States,RI,South Kingstown,41.456191,-71.5394738,4328.6100636823
5,United States,SC,Aiken,33.5598586,-81.721952,3683.7386199617017
10,United States,SC,Charleston,32.7876012,-79.9402728,3868.9772408221847
20,United States,SC,Clemson,34.6850749,-82.8364111,3547.486203380831
